,0,1
0,155.15421115684552,108.18904569965132
1,160.67336006955608,112.50352849976743
2,157.94691352255882,115.06746343806049
3,151.69252213869825,115.06746343806049
4,156.0627107508955,118.23744553816725
5,149.36342759553588,118.23744553816725
6,145.1809317030027,129.14398641457103
7,145.87034375856166,123.9964591482505
8,129.80557109226518,131.9059419410829
9,122.7352262721076,135.0
10,118.70595254340108,150.70863782901574
11,104.67639313745,159.90476880809518
12,90.0,174.4278021960362
13,80.53767779197437,168.9590598196763
14,63.43494882292201,156.94869908352698
15,53.54260513741555,145.75096699318806
16,53.43114702731995,146.56013079421777
17,47.19187922513507,149.32271997820357
18,47.19187922513507,152.28149837181667
19,47.19187922513507,147.51785668109048
20,45.25019832019754,155.409882833804
21,48.36646066342979,150.64624114307782
22,54.3276145106676,157.86450812189963
23,65.9325353651031,163.2016282186947
24,72.37399098689514,165.97604648888054
25,90.0,170.34010692155766
26,92.74922014083138,153.92464441605125
27,109.70474958472283,146.59217541029108
28,123.65352685522399,144.27763014872744
29,137.6025622024998,127.26640190097714
30,142.1250163489018,129.75566188928485
31,149.9768359395421,118.23744553816725
32,153.50882434959996,115.06746343806049
33,162.7753996201727,117.93714282653863
