,0,1
0,162.606677853088,123.36931073968641
1,163.7150775281166,122.56043798115347
2,161.34211152588045,129.9804229380764
3,150.38191784256935,136.56907579901988
4,147.00507631231125,134.63360512547393
5,142.70710148409222,141.86059757740455
6,138.26716131828624,143.2493441789063
7,135.59097785272155,135.54565759341574
8,135.59097785272155,146.49656301758577
9,121.05833515120938,160.09884209375215
10,112.93851099475965,164.12259747639163
11,107.84314774401513,171.0069069528564
12,89.23924419605991,173.65980825409014
13,81.50588869639915,180.0
14,68.4032245926119,162.70574561069176
15,65.29702297155512,152.49854843726183
16,53.19195455702328,137.39519307548304
17,43.33902027757097,134.0345644752406
18,43.33902027757097,140.27389595735178
19,45.6112094124432,136.42026554639907
20,45.6112094124432,134.09061955080085
21,45.6112094124432,137.96823402987172
22,57.09199045694086,136.9192462339689
23,65.1346823045683,165.77403610124819
24,78.50292015080869,175.16958004171
25,77.55294452750705,177.5333990514748
26,99.89233258174853,153.75865034784226
27,108.50658641939192,148.3196182298746
28,132.02626891751987,140.0131137550358
29,141.41895710988783,132.95459151111277
30,141.41895710988783,134.09061955080085
31,152.78388844269253,127.64762064010766
32,160.44174846300254,127.25528945357708
33,153.7750885721012,127.89417821638118
34,162.94303442338293,127.89417821638118
35,162.94303442338295,133.08075376603114
