,0,1
0,147.4499965078066,119.02048424036629
1,147.4499965078066,124.46081627137178
2,148.39249775375112,121.23401763856768
3,136.20557890674672,123.70365438356555
4,127.96724148047184,128.19574043739158
5,114.12284230273443,139.51398845800128
6,104.25703535965006,158.38973502391937
7,83.08877288097531,159.3255752391261
8,74.79635997088265,171.4163785198861
9,68.33251106333213,180.0
10,61.23536908805853,177.08916217383214
11,61.64103655386997,176.47854662307796
12,58.10602124347402,176.1214754971523
13,65.22485943116807,168.6900675259798
14,67.28558764683277,172.40535663140858
15,69.46125423022693,180.0
16,69.04422326936782,172.278174199869
17,78.15460854041524,164.82708465447476
18,77.32768406367644,155.63754698468782
19,97.12501634890181,151.17444691178076
20,110.54770613300506,134.32596310201546
21,130.5807732348816,125.65917422661259
22,137.29061004263855,124.46081627137178
23,147.4499965078066,117.030860259843
24,147.4499965078066,117.80145877993414
25,147.4499965078066,119.6237487511738
26,145.09750438407528,122.47119229084849
