,0,1
0,160.05053908266584,124.73981118354158
1,166.16973432785034,117.05059700708611
2,166.16973432785034,122.55000349219341
3,165.75063216895617,120.46554491945989
4,164.14297798197174,120.46554491945989
5,168.63082328978481,122.55000349219341
6,157.30620505490765,130.47469341988852
7,157.30620505490765,132.70938995736148
8,153.92464441605125,140.19442890773482
9,142.098702197465,147.2647737278924
10,136.65604931627564,158.4046895510323
11,125.72639298077806,162.5800277017425
12,113.06824392635032,180.0
13,104.60807546770462,175.23635830927378
14,84.2609015019104,167.4711922908485
15,82.72499504211075,163.89993680361658
16,62.68207704556856,143.901716032892
17,56.649639458161985,143.64089814831846
18,52.8490023504213,125.21759296819272
19,49.317170452401825,118.61045966596521
20,46.615813522669896,118.61045966596521
21,49.317170452401825,118.61045966596521
22,55.98117260546083,129.47245984834382
23,60.04524499149022,143.64089814831846
24,65.93604442771881,147.14427804956702
25,78.72321658059928,157.38013505195957
26,91.20556084203895,171.57303097851934
27,100.03973303710863,169.2438034492842
28,106.49480150110455,165.96375653207355
29,120.32738390064814,151.88488779937535
30,127.61549367024175,144.12244470555174
31,137.09982126600107,147.14427804956702
32,145.9727121556401,140.19442890773482
33,145.9727121556401,135.8069294551024
34,157.30620505490765,127.5685920288275
35,153.82471001824004,124.90249561592472
36,164.928475015392,124.90249561592472
37,164.928475015392,119.16761337957779
