,0,1
0,147.0818426498547,116.13100054493857
1,150.90423128960686,124.46081627137178
2,148.23813487670407,116.97780568822962
3,137.29061004263855,129.93638314696994
4,123.57974202783942,129.93638314696994
5,120.20502905573659,143.32565033042684
6,107.94842134610134,155.31576064043455
7,95.1944289077348,157.38013505195957
8,81.92837898163091,164.82708465447476
9,66.32357037276498,175.76360520094116
10,61.23536908805853,180.0
11,70.52866455788595,164.4758890032457
12,60.83238662042221,165.9637565320735
13,74.40718906073364,168.48616881551297
14,71.52198244589161,172.6139568487327
15,74.67163079810003,180.0
16,72.85829810365817,163.06310495140875
17,78.59552012085298,152.42417609089415
18,83.27253982257682,154.61209370890407
19,99.30066043289708,148.87752980320803
20,123.57974202783942,137.5448043798131
21,140.06361685303008,127.22236210987066
22,147.4499965078066,126.70285503016312
23,144.7824070318073,122.47119229084849
