,0,1
0,168.35656850123829,104.18286299878287
1,168.35656850123829,107.94940299291389
2,168.35656850123829,107.94940299291389
3,171.05087681921154,107.94940299291389
4,171.05087681921154,114.38683672051457
5,171.05087681921154,114.38683672051457
6,171.05087681921154,108.94650468950904
7,171.05087681921154,108.94650468950904
8,166.82180889298442,114.38683672051457
9,165.0900434213741,114.38683672051457
10,169.50304769783793,114.38683672051457
11,171.98290692634467,114.38683672051457
12,171.98290692634467,114.38683672051457
13,171.05087681921154,114.38683672051457
14,171.05087681921154,115.49642676758093
15,171.98290692634467,115.49642676758093
16,171.98290692634467,108.94650468950904
17,179.0749601532849,114.38683672051457
18,179.44534323344294,104.23728046576109
19,178.63349122861328,108.94650468950904
20,179.80519077123893,115.49642676758093
21,179.80519077123893,109.8647398521116
22,179.38295722392826,109.8647398521116
23,171.05087681921154,109.8647398521116
24,178.63349122861328,104.23728046576109
25,177.72591123127287,109.8647398521116
26,177.72591123127287,109.8647398521116
27,177.72591123127287,109.8647398521116
28,177.72591123127287,104.23728046576109
29,177.72591123127287,105.10109816138544
30,177.72591123127287,109.8647398521116
31,177.72591123127287,105.10109816138544
32,177.72591123127287,105.10109816138544
33,177.72591123127287,109.8647398521116
34,178.63349122861328,109.8647398521116
35,169.50304769783793,104.23728046576109
36,171.05087681921154,104.23728046576109
37,171.05087681921154,104.23728046576109
38,171.05087681921154,104.23728046576109
39,169.50304769783793,104.23728046576109
40,171.05087681921154,104.23728046576109
41,170.0195997084229,104.23728046576109
42,170.0195997084229,109.8647398521116
43,170.0195997084229,105.10109816138544
44,170.59686762578735,105.10109816138544
45,168.87312051182326,105.10109816138544
46,170.0195997084229,105.10109816138544
47,170.0195997084229,105.10109816138544
48,170.0195997084229,105.10109816138544
49,171.05087681921154,109.8647398521116
50,171.05087681921154,109.8647398521116
51,171.05087681921154,109.8647398521116
52,171.98290692634467,109.3374929604443
53,171.98290692634467,109.8647398521116
54,170.5343248086265,109.8647398521116
55,170.5343248086265,109.8647398521116
56,170.5343248086265,109.8647398521116
57,170.5343248086265,109.8647398521116
58,171.98290692634467,109.8647398521116
59,171.05087681921154,114.8197364273016
60,171.98290692634467,114.8197364273016
61,171.05087681921154,114.8197364273016
62,171.05087681921154,114.8197364273016
63,171.05087681921154,115.49642676758093
64,171.05087681921154,115.49642676758093
65,171.05087681921154,115.49642676758093
66,171.05087681921154,115.49642676758093
67,171.98290692634467,115.49642676758093
68,171.98290692634467,108.94650468950904
69,171.05087681921154,108.94650468950904
70,169.50304769783793,115.49642676758093
71,170.5343248086265,108.94650468950904
72,170.5343248086265,108.22884978553789
73,170.5343248086265,108.22884978553789
74,170.5343248086265,109.00092215648726
75,170.5343248086265,114.38683672051457
76,179.44534323344294,114.38683672051457
77,179.44534323344294,109.00092215648726
78,179.44534323344294,108.94650468950904
79,179.44534323344294,114.38683672051457
80,178.63349122861328,108.94650468950904
81,178.63349122861328,108.94650468950904
82,179.80519077123893,108.94650468950904
83,179.80519077123893,108.94650468950904
84,179.38295722392826,104.23728046576109
85,179.38295722392826,105.10109816138544
86,179.38295722392826,105.10109816138544
87,177.72591123127287,104.23728046576109
88,179.44534323344294,108.94650468950904
89,178.63349122861328,108.94650468950904
90,178.63349122861328,115.49642676758093
91,177.72591123127287,110.05609473657542
92,167.07553466271628,111.29735404903377
93,167.07553466271628,111.29735404903377
94,167.07553466271628,111.29735404903377
95,162.25884760958772,111.29735404903377
96,162.25884760958772,111.29735404903377
97,171.53581525409552,104.6157627055699
98,171.53581525409552,104.6157627055699
99,171.53581525409552,110.05609473657542
100,172.81684909261742,110.05609473657542
101,172.81684909261742,110.05609473657542
102,172.81684909261742,103.50617265850354
103,163.74768147894503,103.50617265850354
104,163.74768147894503,103.50617265850354
105,163.74768147894503,103.50617265850354
106,163.74768147894503,103.50617265850354
107,168.35656850123829,104.18286299878287
108,165.0900434213741,108.94650468950904
109,169.50304769783793,102.50907096190836
110,171.05087681921154,107.94940299291389
111,171.98290692634467,102.77124256490144
112,171.98290692634467,102.77124256490144
113,171.98290692634467,107.04903097210982
114,171.98290692634467,106.23235066115622
115,171.98290692634467,106.23235066115622
116,171.98290692634467,106.23235066115622
117,171.98290692634467,112.48936300311532
118,171.98290692634467,112.48936300311532
119,171.98290692634467,112.48936300311532
120,171.98290692634467,103.4957332807958
121,168.35656850123829,105.03781590358226
122,168.87312051182326,108.94650468950904
123,167.59208667330125,111.29735404903377
124,167.59208667330125,116.17528998175992
125,156.28863278782254,129.90114830237727
126,154.4335475343279,124.38739044189998
127,154.72888398827493,126.4391104288354
128,152.6444254155414,128.76010083897665
129,150.29193329181007,129.14398641457103
130,150.29193329181007,131.18592516570965
131,140.06361685303008,131.18592516570965
132,140.06361685303008,131.9059419410829
133,135.0,131.9059419410829
134,135.0,137.56377021146503
135,127.30394827798344,141.34019174590992
136,127.8749836510982,147.79271139089786
137,123.69006752597977,152.1297012064447
138,115.4633450618716,151.50436138175502
139,109.6538240580533,170.42197139985484
140,104.67639313745,178.74458409411267
141,95.4403320310055,171.58413552896755
142,85.91438322002513,160.48725483076316
143,71.89816242099934,147.20441893451806
144,70.34617594194667,148.4843123850457
145,64.53665493812838,144.68367527730504
146,60.25511870305776,138.56200863970068
147,54.30323080546522,137.78578007753708
148,53.13010235415598,140.42372789108225
149,53.13010235415598,135.53728482579953
150,48.11352485183647,140.3009265165257
151,42.39651453572077,138.43363036245054
152,40.38585236277714,140.94686305397352
153,36.983793688616714,145.71050474469968
154,34.4389893088036,138.43363036245054
155,34.4389893088036,136.10170611520635
156,35.09581678702611,135.0
157,35.09581678702611,135.0
158,45.76315400861904,131.42366562500266
159,50.19442890773479,140.3009265165257
160,53.13010235415598,136.18322136324733
161,59.74356283647073,141.7964891034916
162,64.39781244855823,144.91275144672386
163,67.45154645600387,144.46232220802563
164,85.91438322002512,162.8345559538294
165,100.78429786756259,166.88545501166809
166,105.32691788792216,175.7804389525631
167,114.21734114528604,166.64044687235284
168,131.63353933657018,155.09708314676593
169,138.01278750418334,147.4687282699551
170,140.06361685303008,135.27154194568453
171,152.97753665946277,136.66958363180905
172,154.4335475343279,134.58431844557654
173,156.58396924176958,129.22445796209794
174,157.94691352255882,124.38739044189998
175,160.7781093343452,116.17528998175992
176,159.17211836503103,116.17528998175992
177,159.17211836503103,114.71744091108339
178,159.17211836503103,113.40468955103233
179,159.17211836503103,113.40468955103233
180,159.17211836503103,113.40468955103233
181,168.35656850123829,108.94650468950904
182,168.35656850123829,113.40468955103233
183,169.50304769783793,112.21759426951833
