,0,1
0,146.0035408517495,122.55000349219341
1,130.13809846717714,127.5685920288275
2,138.0940580589171,127.5685920288275
3,143.36588612403258,130.9587910604606
4,143.36588612403258,130.9587910604606
5,121.42179157568188,119.35775354279127
6,124.43898930880361,135.0
7,90.0,161.56505117707803
8,77.71796538827928,175.23635830927378
9,57.95959492616015,170.53767779197443
10,57.95959492616015,159.44395478041656
11,57.976852233129236,154.0956825689852
12,58.604675106798126,154.0956825689852
13,58.604675106798126,158.4046895510323
14,58.87890824049117,161.56505117707798
15,57.95959492616015,167.47119229084848
16,57.95959492616015,167.47119229084848
17,70.55996517182382,169.21570213243746
18,95.72510133619521,165.96375653207355
19,118.29125082589564,147.4259428654275
20,132.28733115338554,135.8069294551024
21,146.0035408517495,127.5685920288275
22,146.0035408517495,127.5685920288275
23,146.0035408517495,124.90249561592472
24,146.0035408517495,116.03020174053643
25,138.09405805891708,124.90249561592472
26,134.63018452100317,127.17970005021273
