,0,1
0,158.24224997650583,115.06746343806049
1,159.7310838458632,119.83110512878666
2,161.07344578829225,113.7203955723046
3,161.07344578829225,118.48403726303077
4,161.07344578829225,118.48403726303077
5,159.43574739191612,113.7203955723046
6,159.7310838458632,119.83110512878666
7,158.24224997650583,119.44542872992561
8,156.58396924176958,111.63088683651793
9,156.38572793192833,118.23744553816725
10,154.47657549893196,120.11373315098245
11,152.32899007063347,122.22875743509856
12,150.5378364150808,123.9964591482505
13,142.73094207364403,129.64417495714483
14,135.2459031232707,138.46822925891712
15,122.7352262721076,138.46822925891712
16,122.73522627210761,152.1297012064447
17,109.6538240580533,162.24174151735733
18,99.46232220802561,168.69006752597974
19,90.0,168.9874701650307
20,80.53767779197437,146.16440121596438
21,64.53665493812838,143.77552144266804
22,59.74356283647073,133.9516474147026
23,53.13010235415598,137.51719319591166
24,46.10286267889285,137.5448043798131
25,43.89585785454386,135.0
26,39.47245984834382,135.0
27,39.47245984834382,135.0
28,39.47245984834382,132.6626941408762
29,42.70080400473239,138.4336303624505
30,48.11352485183647,137.37052867897614
31,57.30842136513115,138.19388353619095
32,64.48157486404544,147.3887800494857
33,85.23635830927383,157.76129618768923
34,92.85681293883137,179.76958926011
35,109.7954606459102,171.5910882673993
36,117.0489950449014,150.12400730831058
37,123.65352685522399,151.35581710101724
38,135.6740368979845,148.76598236143232
39,138.21548399174821,137.72168924837197
40,146.30993247402023,131.09950625761812
41,144.7824070318073,129.22445796209794
42,156.58396924176958,117.80145877993414
43,148.6097318958122,116.17528998175992
