id_rep,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
video10_23.csv,0.0,0.0692933939308509,0.2884235456484967,0.6173074158090089,0.7269978158091891,0.7278727847902173,0.7005190906491825,0.670630029330425,0.5820944543980372,0.37714144968203483,0.26818986287250396,0.23775709024516495,0.0685066742408303,0.1364188492398317,0.2565412005043284,0.23249330408686134,0.2517041094445626,0.2185527807255136,4.3324534866729284e-05,0.06146360531289226
video10_24.csv,0.18771048318398176,0.027686373728491663,0.12978299018140418,0.5411956570646973,0.7334288715227238,0.7498022934741797,0.7377079330848775,0.4925490851782588,0.10826627351845225,0.06057619199484309,0.17957327047183821,0.299897556861938,0.19603606131348814,0.048543813800302815,0.2214940909934025,0.23249904558736528,0.19975315001699886,0.0,0.1875237348246242,0.24095949444239242
video10_25.csv,0.030530686632827046,0.05139963862962586,0.3038698911542176,0.6149319947469142,0.7107877278093779,0.717839759589827,0.6743150628175819,0.3327837003534357,0.1084377086667402,0.05553721289340984,0.29776866583561007,0.2095850735603816,0.08666212625665132,0.10806806099062377,0.2300767698114013,0.24024649122253847,0.20088782244167536,0.06886841568659097,0.2576021556332935,0.3050640508720756
video10_26.csv,0.06420966015567532,0.06316015706512255,0.06770134958286605,0.4692790773619816,0.6773182307143842,0.7155178936418615,0.7036793887059646,0.5776537624922464,0.1581116692354098,0.08877046331056036,0.35778831905982145,0.24226247196226844,0.13976004650584206,0.056761511917803154,0.17413377850864395,0.16361522770681328,0.1536524308228613,0.03504139550253019,0.22686056218384423,0.2224364354262074
video10_27.csv,0.011663122724643352,0.08971485728123955,0.22299361114246666,0.5381086043150619,0.7568303138549027,0.756853613659642,0.7459408584055698,0.5675493225545624,0.1207279832500759,0.06692973726606506,0.34193100758375494,0.2710168720120478,0.12748000274439822,0.06404623511254276,0.22283382212023484,0.23815432799383884,0.23509762776630708,0.04278073463539961,0.2288555856186237,0.34329788082136703
video10_28.csv,0.03100899954560591,0.08969033001464909,0.25365836279844806,0.5762681593059075,0.7431739477813738,0.7484883234044107,0.7417372364892348,0.5699356727686035,0.11959069198067342,0.043687055012539396,0.34281613955589646,0.23876147557387511,0.07453622907243562,0.12882054629470563,0.27287786116141477,0.26331681745063296,0.24785360917606464,0.015130231276318564,0.24091933974725036,0.24879682886849833
video10_29.csv,0.03626592443813857,0.008980128456098592,0.21753363798570963,0.5300055538485798,0.7295393094040831,0.735759425156668,0.7160398831889264,0.5009204585006761,0.11529776826271601,0.09750891149142993,0.3293413066870768,0.29416453476026383,0.1275046089877059,0.12480886199332508,0.25684503956834653,0.2699760992831829,0.2397522472708446,0.0325587202745105,0.21022975487518775,0.26241207958870616
video10_3.csv,0.03819376387856439,0.1369994130955612,0.3028265232655262,0.57908846209512,0.7097403075220803,0.725556170473166,0.7223838918364581,0.6356491161348733,0.32628292694433336,0.05590789453723853,0.26753723862429196,0.26756243690005804,0.13859529745452284,0.0075481967672527866,0.16052752161232428,0.1929371260999455,0.19467139672049086,0.043456271937869696,0.14144779902628754,0.310161157931407
video10_30.csv,0.0907664219670194,0.02357164507980856,0.22057440593115055,0.5051605943052341,0.6947124954307973,0.7075240020425934,0.699502222907612,0.4271930590775648,0.12530748717799686,0.08802238874181474,0.2862090633695184,0.3325780571988645,0.15595824296812588,0.03772300262599675,0.1461135026868457,0.1594414476409021,0.1855003487393561,0.010234637584684753,0.20798089815343268,0.26616399046954753
video10_31.csv,0.0,0.01013438187877667,0.2179764971969006,0.523097113841395,0.7279269264439304,0.7698711646264439,0.7597682707830926,0.5895519448417451,0.13138971191424914,0.06555237684417467,0.30972202307154156,0.2689439256493806,0.1348115131691526,0.003351108969186799,0.23202061828363188,0.2451017576527797,0.2614790837264854,0.037891555387015066,0.21660958163773206,0.3067884825216081
video10_32.csv,0.034881966537677854,0.09371857024834658,0.1985112462549738,0.5614756037286861,0.7919538638457668,0.7977802854749885,0.7669791613302641,0.43148608577394876,0.10408377329777439,0.10463722947770335,0.34059409610081504,0.2761020993508036,0.08906772783314325,0.06553876133855836,0.2547212606336647,0.22886860368017684,0.24085022496565783,0.0491399449508857,0.2206126228220376,0.31524135807702364
video10_33.csv,0.034240864033677106,0.08035357713394507,0.20548207916520247,0.518043548495915,0.7296916851900332,0.758259910566207,0.7510242613238228,0.5711139852493831,0.1086067442958531,0.07762410354658947,0.34619892146027603,0.3191321093589165,0.16045018119625917,0.03923789526497985,0.2181812947901765,0.2441810410943333,0.25691802399494684,0.09092272834106976,0.25207014616191026,0.33681776902302374
video10_34.csv,0.05267930628913474,0.11617774849851686,0.19311397235351976,0.5952055793436429,0.8025611741901891,0.8154315708345137,0.7804802995318354,0.517729088264923,0.10886815328890466,0.00925476336158628,0.33140524469705207,0.25285534437124446,0.06475069574981095,0.11937925894623273,0.2459621130353534,0.24863969180389786,0.2619343858943011,0.0021817495899410845,0.28084166875560646,0.36071888244448724
video10_35.csv,0.00045955294798812366,0.08955677552726425,0.22405000295849006,0.5710512831888852,0.7342694896896921,0.7436007025759164,0.7419326292086466,0.5425084246047461,0.10929543645012733,0.06391459897501221,0.37554113997254407,0.23854422824637458,0.08300686791659709,0.046492500718913365,0.27351875508391366,0.25640557522509816,0.23349953656563996,0.05989870849546488,0.22472438317924576,0.28224415577412426
video10_36.csv,0.05676128258741678,0.0324421768835042,0.2637888172810129,0.5429790921816243,0.7579369875933061,0.7634788502438288,0.7543737356843234,0.46469031728204174,0.11172246477895059,0.07713089249055005,0.33785595272791924,0.3404529322496832,0.14476702214412193,0.03732505952656384,0.19548278333303898,0.21324401829785913,0.22180682608447175,0.03736934877707924,0.27705794327292516,0.3604112064693489
video10_37.csv,0.025017112419654153,0.04264816227304632,0.28257796197905827,0.6184649922324251,0.7528469809886152,0.7614179173127206,0.7544121163159314,0.25540561470170264,0.08730156960497014,0.006154701361461956,0.3259027578573872,0.20300232655961234,0.045111430500919786,0.14670746045849184,0.23002905277378471,0.23489736333234537,0.21940508889700258,0.11284596308202245,0.26929991940916614,0.2915307728372676
video10_38.csv,0.015071387889442284,0.09806252316645847,0.19045463205386867,0.5514731741240272,0.7585906964799745,0.766242900739451,0.7651898126991193,0.3509582432449104,0.08931810879135342,0.023529138360684806,0.3082493112508384,0.24012184511930584,0.11053442129376771,0.12703717316065255,0.25610013389841796,0.26012966074211885,0.2553250490093671,0.05612241915502782,0.2734094234514759,0.3107539120495345
video10_39.csv,0.04676656874279255,0.03584482878811805,0.23823939314884665,0.5165452279212381,0.7571195403670805,0.759164261722507,0.7473947417548934,0.25963566266541704,0.07322405800743857,0.015592675028084195,0.34024602334031284,0.2888086369842617,0.04973722830489734,0.09606990928981234,0.21548749955366955,0.22373622869499904,0.21613547613681805,0.04943873113991472,0.26294441080556125,0.3577895052510671
video10_4.csv,0.0,0.05134412962597497,0.22924013110472366,0.5319086935042133,0.7095851403763569,0.7530820814596559,0.7508326904335937,0.5994175114721646,0.12789214764998222,0.04840863815574007,0.3195454007333128,0.26088968784101346,0.1785764829007725,0.028792114657088495,0.23534482869948734,0.24508149118210606,0.26689534095307305,0.06100428496913024,0.2524389382737379,0.34486052236105613
video10_40.csv,0.061824113228643424,0.055078544037250494,0.2233144228157959,0.4607758109166057,0.7189460024050189,0.7475674708336119,0.7420373513098745,0.5953631445166669,0.10755167945733407,0.05567231273312511,0.3644076330175139,0.2773759027824741,0.08522386753583008,0.023391464556130972,0.2568851054348732,0.25743690819913934,0.25097783142254526,0.0766565315091725,0.2709880185066987,0.34010462948074704
video10_41.csv,0.04757990642969032,0.03866790267997309,0.17668345543956865,0.5280243412095051,0.756049024401707,0.761208390774507,0.7457866558031476,0.39505269752977096,0.08562117326054,0.01803278281516704,0.3713799382254865,0.3025209747593084,0.06952620595670864,0.08935929523731129,0.20039016816257502,0.18846265313647326,0.21660183682084452,0.09156659621454367,0.328253382353272,0.3350176340197121
video10_42.csv,0.01988852559359133,0.055098202491669884,0.10122724586414263,0.19937684125816413,0.8085095390205984,0.8125537157398433,0.785552699911745,0.30055554277127167,0.05220783064994712,0.036605532191007484,0.3324635113453387,0.3735557820910809,0.323815225145562,0.20046804576850405,0.2290753744368905,0.23027527485595023,0.2122465710338025,0.19830569387264593,0.30631861625641826,0.3099470319573053
video10_43.csv,0.0032898217177965683,0.07465448902724736,0.08601257093820137,0.11075012271607598,0.7512655177763975,0.76800283709904,0.7558454573206062,0.5322166347301702,0.06338056893580296,0.06657361878585925,0.37788207299687404,0.37419796781822573,0.3675425854377438,0.30198114734311304,0.2155268630646149,0.2191170421622764,0.22673900418562976,0.01890671107868484,0.3110254629710206,0.3788160952086763
video10_44.csv,0.011577133522124567,0.018147166811586336,0.04975984297955764,0.24463048909497925,0.7513306218887732,0.7672752891775396,0.7662442029558351,0.4442283204493963,0.046395936302053506,0.05816010796218356,0.39059899394420794,0.388382591498769,0.341304996877916,0.20825506961953472,0.23866461859802665,0.24135442778439764,0.24044647533030378,0.08003377887783598,0.32653220053382664,0.3894725451616003
video10_45.csv,0.026029212079577573,0.03700778137642954,0.07049960377634149,0.3049830330051189,0.7603601265950526,0.7881210774943483,0.7845682776666716,0.47053929500951597,0.07458900083015067,0.06809630489300203,0.3437317908147388,0.37886232351460936,0.3231940333318043,0.173819192075491,0.20986328312959426,0.22270816803867544,0.258306092767623,0.05893253446172702,0.2871132930139458,0.3518556792449128
video10_46.csv,0.06906005122871929,0.03770876532287768,0.1267652874276895,0.29169516354670366,0.742469436237603,0.7568772426823208,0.7468841969882551,0.32324374066602635,0.06989957347971269,0.0621821142830986,0.38460549813917017,0.4144788649580359,0.3621362358733852,0.13651576496744652,0.23141986922342017,0.2297058336436976,0.24833414199177625,0.13396195159487959,0.31040735190440566,0.36675212697422493
video10_47.csv,0.03827746201922995,0.03737922504861908,0.10266490896805287,0.3127208106247448,0.7624516838055213,0.7743151489589488,0.7451131776664701,0.3124242884437289,0.042734168785873175,0.029328011071512127,0.3661547924336092,0.41321700002043027,0.39275670514004213,0.10052596653320375,0.24653897046928758,0.2595570326991376,0.2762077865877318,0.18456728950091317,0.33648352464202613,0.3473689772411719
video10_48.csv,0.048079759472454395,0.011916930371031791,0.07227723102761935,0.25490299834196667,0.7653101393054312,0.7764929532042366,0.775629114527612,0.33939877505269134,0.020828669570426304,0.006200748087054849,0.33386068648210065,0.3643886681030547,0.3493918572007679,0.182690434956924,0.2228895655261522,0.21956268259590875,0.21103289612720869,0.08673862590106395,0.2857724634870528,0.3562753317144056
video10_49.csv,0.004610984016571125,0.08508323331962635,0.06104206290227311,0.23219149498005434,0.7761813329502812,0.7882272085634324,0.7673451607642032,0.2640665468808588,0.058504919305667806,0.02461164671090023,0.37140441775251903,0.5255877198798304,0.3620196253899037,0.19475028547003187,0.2099955747384227,0.2195308727926884,0.21416111676219549,0.15412971625253943,0.34508478908682044,0.38431913979450516
video10_5.csv,0.0,0.08556181980726864,0.2655662829502792,0.4712557287258221,0.69557778872634,0.7343742166723528,0.733353046931927,0.5228272514540429,0.11949686598687115,0.03422793825400261,0.3184463915483486,0.25924249008811623,0.1675707269431071,0.013962851990629,0.17437816914298487,0.1959379345048897,0.21400256447501467,0.0,0.23422619081794652,0.3203643160442544
video10_6.csv,0.0,0.04489552904885112,0.36703124564385176,0.5921675604989592,0.7139968783759332,0.7225187135565067,0.7205255349154684,0.4545132080423883,0.08490531264360911,0.010322519119533028,0.32046618529481213,0.22041419365982384,0.03292778343062598,0.12922901870077785,0.2311713636644287,0.20995471682649583,0.20395260475061053,0.0416520342011633,0.28978865570237794,0.3182197793681769
video10_7.csv,0.02389082007735267,0.05982460022215571,0.24334536630909678,0.4730881179001043,0.6816394272119259,0.7235749612049321,0.6996201733627121,0.5469717812559851,0.15409790675979929,0.02337295881536464,0.2780689589878475,0.24198097747561736,0.15640394012453876,0.004484854861683582,0.23967008798094036,0.24692784853200542,0.23254987984766418,0.07434954144078404,0.19423688255324542,0.26863573306814437
video10_8.csv,0.0,0.10903577331155447,0.2942308505756541,0.4790673686753385,0.6999192119584388,0.7107158809261135,0.6918837247662679,0.5160547952677179,0.12230885127934953,0.07502230421107403,0.2879311437971614,0.2533207818262107,0.1432468857547013,0.014444154048574263,0.2160969603410423,0.2247809535331509,0.2375842610422318,0.0,0.20778154794308493,0.2916667025869961
video10_9.csv,0.0,0.10525641045005946,0.1902499370784241,0.4325847762057555,0.726818958415589,0.7363749401097777,0.7244528944658506,0.5496235064101866,0.14297646738503444,0.015831098046633827,0.3159456301393198,0.22733781999236902,0.17821408851980283,0.006702038550116893,0.2380000052668001,0.22646742340741313,0.22970352083600448,0.0,0.2415802713204004,0.2738981614738182
video11_1.csv,0.009535630294207176,0.031780684647238336,0.1081977546912149,0.42981899418761693,0.7614102161324761,0.7770866401854172,0.7673970148184889,0.5921853357570773,0.26920337003038636,0.017729871273511225,0.3686518544827959,0.3642968484549331,0.2956646929056236,0.10998486792531648,0.2641383418562196,0.2637414868392336,0.2574233926654249,0.05834984513105208,0.2874400628777949,0.345128368809572
video11_2.csv,0.019595027088239767,0.031083036793897553,0.17002761206527958,0.49591876177114086,0.7710895865747854,0.7867818006866965,0.7820061194411259,0.46701751408684716,0.10567301876382537,0.010983859425706179,0.3378774291483021,0.34656924506910763,0.2657861056308035,0.2925487673466358,0.31587481632416314,0.2977682655041574,0.32833944793147124,0.11811089425002388,0.34130553048979856,0.3773952873094068
video11_3.csv,0.03698724869455824,0.03421863612319891,0.12689803786386045,0.4353633965982804,0.7859791834290699,0.7902246121447405,0.7884329436950526,0.5084749767520867,0.18163473334479094,0.002071550892039506,0.4016636401374294,0.3533945134872965,0.3169666266109612,0.05334185461158637,0.2725273617763945,0.2566213937657765,0.2610778500547012,0.024159227679936585,0.24698935858224563,0.36643722831729486
video11_4.csv,0.019176878530141536,0.048589929276690896,0.2535799816547078,0.5405925227076014,0.8034034073198631,0.8082657347491752,0.8001254933075257,0.31784600110280614,0.23390778741741985,0.0176464126695824,0.38898059462400575,0.33470089571241435,0.2089340099894607,0.020537097332207637,0.29355173700611803,0.2789318125587835,0.29912265887828204,0.22510069288199175,0.25459902290524905,0.3850618896541651
video11_5.csv,0.03402513405618458,0.022923571853890535,0.1965432101170601,0.5963841323311432,0.7983294097310557,0.7983914694202481,0.7965698039961313,0.4607885723575073,0.16980719949218703,0.005180080069710026,0.3743352384912321,0.31478165228188487,0.2434586408890763,0.03452673481223794,0.29483445564776173,0.2901040196966,0.27422949695324056,0.09172888116894735,0.21922817114427565,0.37864906712275687
video11_6.csv,0.0005069889515177161,0.013438886361839531,0.12023602198100056,0.609225065965288,0.8016499591975452,0.8020407145877018,0.795307039558543,0.475234437223749,0.12996779566630803,0.03408814998059037,0.33295250102940743,0.3769710289984499,0.2974753266538189,0.03862468592100012,0.2718187333903845,0.2600915207662226,0.2753261532782382,0.050194808366407384,0.2991203298052065,0.37174132274417043
video11_7.csv,0.04214098405377448,0.050655895786731,0.0882560337876332,0.5721396246849615,0.7853371707700759,0.7876715516224786,0.7808634325718611,0.4068620548858595,0.08537839938881031,0.019204308326660792,0.3846749446081143,0.3734562616328213,0.3701449054742809,0.029971517644226477,0.2576628776102175,0.2738454041152549,0.28644402730525315,0.16291881507320635,0.3235747907953859,0.39956986898936975
video11_8.csv,0.04178361602631183,0.032913717750928474,0.025469529510687417,0.41200347754485417,0.8116384232946922,0.815904733788518,0.8108565353986983,0.5008918829498794,0.1115976873888878,0.033743406206828586,0.3568468404568336,0.38453823817691424,0.4025592905385048,0.08792062621433176,0.26072913584761315,0.2528262602208518,0.24883337986079812,0.12438298178921403,0.3487232826132525,0.39136009291195717
video12_1.csv,0.020987302121370555,0.0934556928032939,0.38942101858052386,0.7973111508721987,0.8454760715130125,0.8490590909964365,0.8456601784571551,0.6486724280116833,0.2522460590389798,0.07063375291238852,0.3314595440891593,0.390789646055443,0.2008966608660479,0.25004506483611144,0.24564247860753505,0.24564247860753505,0.24564247860753505,0.012135505925319834,0.3364010623833959,0.43194892968605697
video12_2.csv,0.07047432484378423,0.10370326087737541,0.5570403454674131,0.8259639036539834,0.8343354524883564,0.8409043597155783,0.8378887278040348,0.5947389648485292,0.22031533680753998,0.044470071795073285,0.4158966944859116,0.3698761522023265,0.10933501551772129,0.2754756105654049,0.2890028687274176,0.2858155860224836,0.28213221987899745,0.00016673144482352284,0.3155183276287619,0.35549050701380386
video12_3.csv,0.024597664487680856,0.08663318739473282,0.32001326583532436,0.7531398763288946,0.8250725472252567,0.8318021810928633,0.8245533961076541,0.734359415644687,0.21431133354249088,0.02239168662197853,0.3262246847490987,0.3568872057221539,0.20669434817698856,0.11140750251507892,0.29904382566603255,0.28527606006638756,0.2897398718324546,0.08004849942471057,0.3012014815948141,0.3476093660279426
video12_4.csv,0.012269518896632591,0.07857954662365403,0.28881566211335613,0.758971396897748,0.8374306850266457,0.845962128337762,0.8324872024226904,0.5671346325033851,0.20501121811280779,0.04243253765158908,0.3497695035033766,0.4007396653855783,0.25308763518551347,0.17547065156188302,0.3015076645017013,0.28549056242579024,0.2911101818664821,0.15112983392019838,0.372156076350999,0.41873752412097454
video12_5.csv,0.056192793198119616,0.04396776733835403,0.26017462350410053,0.7236350838180855,0.8584010426816472,0.8647546693166577,0.8578024555984822,0.8139529734871137,0.40223692921609033,0.0352110633642553,0.36184270689090564,0.3538451037772208,0.2494182966922539,0.06538193175811265,0.31300595448532714,0.3033772921143986,0.283020960828281,0.23289198112978304,0.21056852234415957,0.4103102943197153
video14_1.csv,0.02752409476780196,0.08137689987714172,0.34116580224010434,0.49832303130021843,0.7781664454836783,0.804152934744477,0.8030441835871253,0.5786325748989833,0.19614484738750426,0.004519853816108587,0.41030388289181485,0.35213714649354866,0.24617313012677253,0.051071755311392034,0.20847600282421297,0.2261547916955842,0.24349314855498194,0.010815276265009053,0.2622219872424298,0.3068512427261599
video14_2.csv,0.044278159460208265,0.13781487565326545,0.38142448927212264,0.7255554120684821,0.7668232000761831,0.7668969508993925,0.755117610606714,0.4573674956770898,0.13035034247252303,0.002650134987154379,0.3035030763451286,0.30183447472896285,0.12724308078683866,0.14185251419533298,0.2512657578826601,0.2555101419358213,0.2351437298697028,0.09581030915608611,0.30243251646084035,0.37834458486172595
video14_3.csv,0.017565317331091318,0.10601762057120566,0.2194494622590097,0.4325764245910216,0.6732749988697363,0.7901608874397754,0.4597792860233294,0.5976937488474512,0.13509533523889625,0.016408473491457392,0.3765279006585869,0.35443175947407,0.2561089141225895,0.03336492270952854,0.12988651083569064,0.17775030216821633,0.22326975949067487,0.03943777940592622,0.29724670861150504,0.36125127919656747
video14_4.csv,0.023025440872596368,0.09952028010717488,0.34627841056295566,0.6227885689802768,0.8263553820979757,0.8331280860490229,0.8134608513266164,0.5613077993225951,0.2109558654506192,0.040313096095043154,0.38206484598942203,0.4163361757831341,0.27682679772524854,0.15553604581196726,0.3200418726444634,0.30934517781712273,0.2912888381978463,0.4822612708777022,0.3500830298276339,0.4457613846953079
video14_5.csv,0.0,0.03327472651947807,0.2924338267551321,0.663079596452189,0.7829210429280639,0.7986551019592532,0.794980385827873,0.505672241086022,0.24586664880128295,0.026446540284526615,0.43830878298802006,0.39018237973050157,0.2803217415829216,0.47182077914344134,0.32857921711015553,0.32430448251444666,0.305295713063048,0.12295651064008568,0.3138841070216579,0.45278953336405703
video14_6.csv,0.0673345928383061,0.07219468794653844,0.07258621785029977,0.3350545791698479,0.8316868036218961,0.8489334836990037,0.8287166562395438,0.42663095466250706,0.19519378887675778,0.06796735380638613,0.3978053001215783,0.3268582859751941,0.3356939366246505,0.17094856238425896,0.2219401185469576,0.19253708113724052,0.15936934070652437,0.13887567234553747,0.30968866768232234,0.3839710636251363
video14_7.csv,0.059553537901667904,0.0409710212221955,0.03111816299970584,0.0,0.7932604665534477,0.8284292336489033,0.8283623560272324,0.5744978428341324,0.12938252036486675,0.05969049112574953,0.36463886169617643,0.33067092892768224,0.3360665804235107,0.3635387400934401,0.26981598719192396,0.2832639669047441,0.2999917387517101,0.03265117550230401,0.30402645751134477,0.2997774575816448
video16_1.csv,0.0196211279323076,0.024155919863529975,0.018806771742562147,0.22481288666847454,0.5040478695518225,0.512808061432402,0.5080120283932241,0.39767749992650275,0.1916158539855244,0.02719535053481587,0.29104414376888527,0.3329951772702085,0.32148559547572925,0.2559002403207746,0.00016519278455844307,0.0,0.01723257866151906,0.08669852049098072,0.25743446353839605,0.2879577658754735
video16_2.csv,0.013140200099173334,0.08600018170838869,0.18904814506420586,0.3466426740475574,0.49660200386221737,0.5056871504057209,0.4920235279665116,0.39034868003378,0.12448966951611008,0.01716048403014694,0.25006067339926086,0.2322318503840141,0.23681295805550373,0.12271206148241312,0.051409438186434925,0.01360961876619296,0.012582922218787252,0.048751022646920814,0.22208640494387086,0.2613995742256039
video16_3.csv,0.03458829813326863,0.1567581489139801,0.3059821610846338,0.45058706071355453,0.524193557706315,0.5300178406995357,0.5198689548305948,0.38290785838645214,0.15020691302482736,0.0,0.34566427292817664,0.30870817397782646,0.15973902885958202,0.11890940668070996,0.0,0.01375968491218994,0.03608746157660577,0.13617457805571334,0.26676358499086694,0.30929817463168746
video16_4.csv,0.01102652800577079,0.10312899903864167,0.22327172076101093,0.36965878543451525,0.5351310298906639,0.5383356304767971,0.5214247656540067,0.4570048870038773,0.2319858841613395,0.0,0.3171680565317883,0.2867315926425737,0.17220316457944215,0.1729384381929678,0.042995120610661075,0.022631357729317236,0.004072324874901097,0.10606595938570111,0.25279759169575294,0.2835114494662614
video16_5.csv,0.0,0.1323228883995478,0.26875406230844806,0.46006044346312286,0.5731161586057303,0.5776295191686646,0.5740538736353635,0.3931459404256842,0.18726974650707792,0.006420341625320187,0.3726937415311775,0.3201536009514542,0.2362755247392409,0.13252442261660613,0.019090221496276445,0.025400683435980263,0.034421316824943794,0.13459116393698625,0.3106603174701057,0.33013665284391397
